id,timestamp,message,category,stage,severity_score,is_risk,recommended_action,context,clinical_basis
4018,2025-02-25 16:17,The speculated of opening my laptop fills me with dread.,stress,late,8,1,urgent_hr_intervention,slack,Severe stress response; anxiety disorder symptoms
4019,2025-02-25 16:18,Records? We don't do that here.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
4020,2025-02-25 16:25,Can't revisit affairs I should recall.,depression,early,4,1,monitor,slack,DSM-5: Subsyndromal depressive symptoms
4021,2025-02-25 16:38,Stumbling to maintain equilibrium.,stress,middle,6,1,hr_review,slack,Chronic stress; physiological stress markers
4022,2025-02-25 16:42,Disoriented in the fog.,depression,middle,7,1,hr_review,email,DSM-5: Major Depressive Episode criteria
4023,2025-02-25 16:45,The ease has shifted minimally.,stress,early,2,1,monitor,slack,Acute stress response; anticipatory anxiety
4024,2025-02-25 16:46,No distant possible.,depression,late,10,1,urgent_hr_intervention,slack,DSM-5: Severe MDD with functional impairment
4025,2025-02-25 16:57,Residing the dream (horror adjacent).,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
4026,2025-02-25 17:01,Finalise despair.,depression,late,9,1,urgent_hr_intervention,email,DSM-5: Severe MDD with functional impairment
4027,2025-02-25 17:02,Burn rate is under sovereignty.,neutral,none,0,0,none,email,Normal workplace communication patterns
4028,2025-02-25 17:14,Following up as promised.,neutral,none,0,0,none,email,Normal workplace communication patterns
4029,2025-02-25 17:21,Reading the same paragraph over and over.,depression,early,3,1,monitor,email,DSM-5: Subsyndromal depressive symptoms
4030,2025-02-25 17:26,The tank is bone dry now.,burnout,late,7,1,hr_review,slack,MBI: Complete burnout syndrome
4031,2025-02-25 17:27,Concentration isn't superb. Thoughts wanders to nowhere.,depression,early,3,1,monitor,slack,DSM-5: Subsyndromal depressive symptoms
4032,2025-02-25 17:34,Ceaselessly halfway paralysed.,stress,middle,6,1,hr_review,slack,Chronic stress; physiological stress markers
4033,2025-02-25 17:39,Understood categorically.,neutral,none,0,0,none,email,Normal workplace communication patterns
4034,2025-02-25 17:45,Efficiency reviews don't match the evaluation I secure day-to-day.,harassment,middle,5,1,hr_review,slack,UK Equality Act 2010: Hostile environment indicators
4035,2025-02-25 17:48,Passion is maturing memory.,burnout,early,2,1,monitor,email,MBI: Early emotional exhaustion
4036,2025-02-25 17:51,Dire persecution.,harassment,late,9,1,urgent_hr_intervention,email,UK Equality Act 2010: Severe harassment/discrimination
4037,2025-02-25 18:00,Subtle undermining in huddles. I decipher.,harassment,early,3,1,monitor,slack,Professional undermining
4038,2025-02-25 18:00,Regardless about the channel I'm received.,harassment,early,3,1,monitor,slack,UK Equality Act 2010: Microaggressions and subtle exclusion
4039,2025-02-25 18:01,Created the Jira tickets as discussed.,neutral,none,0,0,none,slack,Normal workplace communication patterns
4040,2025-02-25 18:08,Would whoever seriously miss me?,suicidal_ideation,early,5,1,urgent_hr_intervention,slack,Clinical: Passive suicidal ideation
4041,2025-02-25 18:10,The desolation has won.,depression,late,9,1,urgent_hr_intervention,email,DSM-5: Severe MDD with functional impairment
4042,2025-02-25 18:23,The resistance is fading.,suicidal_ideation,middle,7,1,urgent_hr_intervention,slack,Clinical: Active ideation without plan
4043,2025-02-25 18:26,Impression partially disconnected.,depression,early,2,1,monitor,email,DSM-5: Subsyndromal depressive symptoms
4044,2025-02-25 18:30,My moments management skills are chef's kiss (I'm drowning).,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
4045,2025-02-25 19:00,Remarks about my appearance are morphing frequent.,harassment,early,3,1,monitor,slack,Appearance commentary
4046,2025-02-25 19:00,At conclude splitting meaning.,stress,late,8,1,urgent_hr_intervention,slack,Severe stress response; anxiety disorder symptoms
4047,2025-02-25 19:12,The portion is unsustainable.,stress,middle,6,1,hr_review,slack,Chronic stress; physiological stress markers
4048,2025-02-25 19:18,I am having a ordinary individual. Completely routine.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
4049,2025-02-25 19:25,Ladder has been destroyed.,harassment,late,10,1,urgent_hr_intervention,email,UK Equality Act 2010: Severe harassment/discrimination
4050,2025-02-25 19:26,Considering how.,suicidal_ideation,middle,7,1,urgent_hr_intervention,slack,Clinical: Active ideation without plan
4051,2025-02-25 19:28,Can't recollect the last timeframe I clocked off on duration.,stress,middle,4,1,monitor,email,Chronic stress; physiological stress markers
4052,2025-02-25 19:49,Don't spot where I fit in hereafter.,suicidal_ideation,early,6,1,urgent_hr_intervention,slack,Clinical: Passive suicidal ideation
4053,2025-02-25 19:59,The objective of it all is untethered.,burnout,middle,4,1,monitor,slack,MBI: Depersonalization and reduced efficacy
4054,2025-02-25 20:07,Moving soon.,suicidal_ideation,late,10,1,immediate_crisis_intervention,email,Clinical: Active ideation with plan/intent
4055,2025-02-25 20:13,The meaning is tougher to locate.,burnout,early,3,1,monitor,slack,MBI: Early emotional exhaustion
4056,2025-02-25 20:35,Thank you for the opportunity to contribute.,neutral,none,0,0,none,email,Normal workplace communication patterns
4057,2025-02-25 20:37,Smaller patient with briefings than I harnessed to be.,burnout,early,2,1,monitor,slack,MBI: Early emotional exhaustion
4058,2025-02-25 20:40,I'm at shattering objective.,stress,late,8,1,urgent_hr_intervention,slack,Severe stress response; anxiety disorder symptoms
4059,2025-02-25 20:51,Declining invested in the corporation vision.,burnout,early,3,1,monitor,slack,MBI: Early emotional exhaustion
4060,2025-02-25 20:53,The numbness dominates.,depression,middle,7,1,hr_review,email,DSM-5: Major Depressive Episode criteria
4061,2025-02-25 20:56,The roadmap is specify.,suicidal_ideation,late,9,1,immediate_crisis_intervention,email,Clinical: Active ideation with plan/intent
4062,2025-02-25 20:57,Grasping unspoken rules I'm expected to understand.,harassment,early,4,1,monitor,email,UK Equality Act 2010: Microaggressions and subtle exclusion
4063,2025-02-25 21:20,Can't shake the mass.,depression,middle,7,1,hr_review,slack,DSM-5: Major Depressive Episode criteria
4064,2025-02-25 21:21,The distress of prevailing is unbearable.,depression,late,10,1,urgent_hr_intervention,email,DSM-5: Severe MDD with functional impairment
4065,2025-02-25 21:23,Snapped at a colleague yesterday. Realise grim about it.,stress,middle,5,1,hr_review,email,Chronic stress; physiological stress markers
4066,2025-02-25 21:44,Swelling facets primed steadily.,suicidal_ideation,middle,8,1,urgent_hr_intervention,email,Clinical: Active ideation without plan
4067,2025-02-25 21:46,My vessel is screaming at me to drop but I can't.,stress,late,8,1,urgent_hr_intervention,slack,Severe stress response; anxiety disorder symptoms
4068,2025-02-25 21:53,Existence doesn't trace worth inhabiting.,suicidal_ideation,early,6,1,urgent_hr_intervention,email,Clinical: Passive suicidal ideation
4069,2025-02-25 21:56,The abuse is regular now.,harassment,middle,6,1,hr_review,email,UK Equality Act 2010: Hostile environment indicators
4070,2025-02-25 21:57,My encounter is alternative.,harassment,early,2,1,monitor,slack,UK Equality Act 2010: Microaggressions and subtle exclusion
4071,2025-02-25 22:32,frame honestly,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
4072,2025-02-25 22:36,Can't retrieve condition radiance.,stress,middle,5,1,hr_review,email,Chronic stress; physiological stress markers
4073,2025-02-25 22:54,The pilot exceeded expectations.,neutral,none,0,0,none,slack,Normal workplace communication patterns
4074,2025-02-25 23:45,Safety is threatened.,harassment,late,8,1,urgent_hr_intervention,slack,UK Equality Act 2010: Severe harassment/discrimination
4075,2025-02-25 23:52,No confidence spare.,depression,late,10,1,urgent_hr_intervention,email,DSM-5: Severe MDD with functional impairment
4076,2025-02-26 00:16,At the exceptionally finale of threshold.,stress,late,7,1,hr_review,email,Severe stress response; anxiety disorder symptoms
4077,2025-02-26 00:27,The gloom has fully won.,depression,late,10,1,urgent_hr_intervention,email,DSM-5: Severe MDD with functional impairment
4078,2025-02-26 00:28,My identity has been misplaced to this job.,burnout,late,7,1,hr_review,slack,MBI: Complete burnout syndrome
4079,2025-02-26 01:00,If you're reading this then it worked. Please don't blame yourselves.,suicidal_ideation,late,10,1,immediate_crisis_intervention,slack,1am - posthumous message
4080,2025-02-26 01:34,Antagonism defines my periods.,stress,middle,6,1,hr_review,email,Chronic stress; physiological stress markers
4081,2025-02-26 01:54,"The tests advance locally. That's production, proper?",humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
4082,2025-02-26 02:11,Sorry I couldn't stay.,suicidal_ideation,late,10,1,immediate_crisis_intervention,slack,Clinical: Active ideation with plan/intent
4083,2025-02-26 02:26,Haven't sensed adequately in months. It's all connected.,burnout,late,7,1,hr_review,email,MBI: Complete burnout syndrome
4084,2025-02-26 02:30,Finale workforce. You made this job bearable. Thank you.,suicidal_ideation,late,10,1,immediate_crisis_intervention,slack,2:30am - farewell
4085,2025-02-26 02:37,Assumptions built about my capabilities.,harassment,early,2,1,monitor,slack,UK Equality Act 2010: Microaggressions and subtle exclusion
4086,2025-02-26 02:46,The toll is immense.,harassment,late,9,1,urgent_hr_intervention,email,UK Equality Act 2010: Severe harassment/discrimination
4087,2025-02-26 02:52,Stillness in the pronouncement.,suicidal_ideation,late,10,1,immediate_crisis_intervention,slack,Clinical: Active ideation with plan/intent
4088,2025-02-26 03:26,The vitality has reduced.,depression,early,4,1,monitor,slack,DSM-5: Subsyndromal depressive symptoms
4089,2025-02-26 04:00,If you're reading this I didn't construct it.,suicidal_ideation,late,10,1,immediate_crisis_intervention,slack,Posthumous message
4090,2025-02-26 04:11,Can't recover what happiness emerges comparable.,depression,late,10,1,urgent_hr_intervention,slack,DSM-5: Severe MDD with functional impairment
4091,2025-02-26 04:27,There's friction building somewhere.,stress,early,1,1,monitor,slack,Acute stress response; anticipatory anxiety
4092,2025-02-26 04:54,Can't execute contemporaneously.,stress,late,9,1,urgent_hr_intervention,slack,Severe stress response; anxiety disorder symptoms
4093,2025-02-26 05:22,Details don't appeal reminiscent they utilised to.,depression,early,2,1,monitor,email,DSM-5: Subsyndromal depressive symptoms
4094,2025-02-26 06:00,Catering arranged.,neutral,none,0,0,none,email,Normal workplace communication patterns
4095,2025-02-26 06:13,The detachment is significant now.,burnout,middle,4,1,monitor,email,MBI: Depersonalization and reduced efficacy
4096,2025-02-26 06:28,The emotional bank account is overdrawn.,burnout,middle,6,1,hr_review,email,MBI: Depersonalization and reduced efficacy
4097,2025-02-26 06:54,Brain.exe has abandoned functioning.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
4098,2025-02-26 07:06,Cross-functional collaboration worked properly here.,neutral,none,0,0,none,slack,Normal workplace communication patterns
4099,2025-02-26 07:08,Equipped to proceed.,neutral,none,0,0,none,slack,Normal workplace communication patterns
4100,2025-02-26 07:22,Backup procedures have been verified.,neutral,none,0,0,none,email,Normal workplace communication patterns
4101,2025-02-26 07:31,Accomplish occupational breakdown.,burnout,late,9,1,urgent_hr_intervention,email,MBI: Complete burnout syndrome
4102,2025-02-26 07:36,Manifesting to reflect about methods.,suicidal_ideation,middle,8,1,urgent_hr_intervention,slack,Clinical: Active ideation without plan
4103,2025-02-26 07:38,The purpose is growing foggy.,burnout,early,3,1,monitor,email,MBI: Early emotional exhaustion
4104,2025-02-26 07:50,Stuff is building up.,stress,early,2,1,monitor,email,Acute stress response; anticipatory anxiety
4105,2025-02-26 07:56,"The cusp is there, faintly.",stress,early,1,1,monitor,slack,Acute stress response; anticipatory anxiety
4106,2025-02-26 08:01,I am a vocational in progress.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
4107,2025-02-26 08:03,suspend it's too accurate,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
4108,2025-02-26 08:11,Undergo mirroring a husk of who I was.,burnout,late,9,1,urgent_hr_intervention,slack,MBI: Complete burnout syndrome
4109,2025-02-26 08:17,Vacant grievances nowadays.,depression,late,10,1,urgent_hr_intervention,slack,DSM-5: Severe MDD with functional impairment
4110,2025-02-26 08:26,"Video phonecall ready: lighting flattering, state not.",humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
4111,2025-02-26 08:37,"Can't eat, can't slumber, can't believe straight.",stress,late,9,1,urgent_hr_intervention,slack,Severe stress response; anxiety disorder symptoms
4112,2025-02-26 08:39,The users don't harbour real to me anymore.,burnout,middle,4,1,monitor,slack,MBI: Depersonalization and reduced efficacy
4113,2025-02-26 08:40,Ratified for approaching oscillation.,neutral,none,0,0,none,slack,Normal workplace communication patterns
4114,2025-02-26 08:44,Tests are passing consistently.,neutral,none,0,0,none,email,Normal workplace communication patterns
4115,2025-02-26 09:02,Advisors summit prospective.,neutral,none,0,0,none,email,Normal workplace communication patterns
4116,2025-02-26 09:17,The learning curve is steeper than expected.,stress,early,2,1,monitor,email,Acute stress response; anticipatory anxiety
